VNUM	LOCALE_NAME
8445	Rocha dos Pesadelos
8446	Metin Ocular
8447	Ovo Comedor de Sonhos
8452	Metin de Ouro
8453	Metin de tesouros
8454	Sapo Dourado
8459	Cristal magico
8460	Pedra Metin magica
8467	Pedra de Cristal Doente
8468	Pedra Ganesha
8469	Metin do deserto
8470	Metin espinhosa
8471	Metin da múmia
8501	Cão Selvagem
8502	Javali
8503	Urso
8504	Tigre Branco
8505	Orc Preto Gigante
8506	Lider Rã-Árvore
8507	Bandido do Deserto
8508	Atormentador Esotérico
8509	Conjurador Esotérico
8510	Guerreiro Chama
8511	Golem do Gelo
8600	?????
8601	?????
8602	?????
8603	?????
8604	????
8605	????
8606	??
8607	??
8608	±¸¹ÌÈ£
8609	±¸¹ÌÈ£
8610	´©··Åõ¹ü±i
8611	´©··Åõ¹ü±i
8612	????
8613	????
8614	??????
8615	??????
8616	Billy Loomis
8617	Jack Torrance
8618	Chucky
8619	Jigsaw
8620	Jason
8621	Michael Myers
8622	Freddy Krueger
8623	Leatherface
8625	Posto Avançado dos Troll
8626	1.º Posto Avançado Quag
8627	2.º Posto Avançado Quag
9001	Vendedor de Armas
9002	Vendedor de Armaduras
9003	Loja Geral
9004	Ajudante de Evento
9005	Guarda do Armazém
9006	Idosa
9007	Vendedor de Armas
9008	Vendedor de Armaduras
9009	Pescador
9010	Loja Geral
9011	Planeadora de Casamentos
9012	Teleportador
9013	Rocha vulcânica
9014	Estátua antiga
9015	Leme
9016	Campo de força
9017	Pilar de madeira
9018	Baú da Hidra
9035	Monk Milbon
9236	Guardião da lesma
9237	Pilar de vedação
9238	Liquido de lesma
9264	Caixa com explosivos
9267	Guardião de Duratus
9268	Porta
9269	Monumento Duratus
9270	Sha-Sin
9271	Parede
9272	Porta de metal
9273	Canyon
9274	Monumento do Inferno
9275	Olho totem
9276	Sacerdote Impuro
9277	Cogumelo dos Pesadelos
9280	Guardião do Cima
9286	Guardião do Tesouro
9287	Barril de ouro
9288	Urashak
9289	Caixa de tesouro
9302	Caçador de Troll
9303	Porta
9304	Pilar runico
9305	Vidro
9306	Pilar de Cristal
9307	Pergaminho perdido
9321	Guardião do Templo Ganesha
9322	Porta
9323	Porta
9324	Cristal amaldiçoado
9325	Estátua quebrada
9326	Estátua quebrada
9327	Estátua quebrada
9328	Estátua quebrada
9329	Estátua Ganesha
9330	Chave Dourada Amaldiçoada
9566	Mutant Bee
9571	Mutant Snake
9577	Mutant Scorpion
9578	Burning Dragon
9750	White Oath Soldier
9751	White Oath Archer
9752	White Oath General
9753	White Oath Commander
9754	Mi-Jung
9755	Eun-Jung
9756	Se-Rang
9757	Jin-Hee
9758	Zodiac Desert Fox
9759	Zodiac Dervish
9760	Zodiac King Scorpion
9761	Zodiac Scorpion Man
9762	Zodiac Scorpion Archer
9763	Zodiac Snake Swordsman
9764	Zodiac Snake Archer
9765	Zodiac Desert Bandit
9766	Zodiac Lemures Warrior
9767	Zodiac Lemures Soldier
9768	Zodiac Lemures Magician
9769	Zodiac Lemures Executioner
9770	Zodiac Lemures General
9771	Zodiac Tritonic Murana
9772	Zodiac Shark Soldier
9773	Zodiac Tritonicic Wizard
9774	Zodiac Tritonicic Hunter
9775	Zodiac Tritonicic Usturac
9776	Zodiac Red Thief Amazon
9777	Zodiac Red Thief Assassin
9778	Zodiac Red Thief Magician
9779	Zodiac Red Thief Executioner
9780	Zodiac Black General
9781	Zodiac Crab Warrior
9782	Zodiac Scorpion Marksman
9783	Zodiac Shrimp Soldier
9784	Zodiac Diabolical Hermit
9785	Zodiac Armoured Crab
9786	Zodiac Gigantic Biter
9787	Zodiac Gigantic Slaughterer
9788	Zodiac Gigantic Magus
9789	Zodiac Twiant
9790	Zodiac Captain Hooks
9791	Zodiac Hangork
9792	Zodiac Archie Ogre
9793	Zodiac Brawl Ogre
9794	Zodiac Ogre Magus
9795	Zodiac General Ogg
9796	Zodiac Manticore Warrior
9797	Zodiac Manticore Soldier
9798	Zodiac Manticore Magus
9799	Zodiac Manticore Executioner
9800	Zodiac Armored
9801	Zodiac Armored Warrior
9802	Zodiac Armored General
9803	Zodiac Death Wing
9804	Zodiac Moldy Death Wing
9805	Zodiac Rotten Death Wing
9806	Zodiac Moloch
9807	Zodiac Moloch Warrior
9808	Zodiac Moloch General
9809	Zodiac Spartalý
9810	Zodiac Spartalý Soldier
9811	Zodiac Spartalý General
9812	Zodiac Predatory
9813	Zodiac Predatory Warrior
9814	Zodiac Predatory General
9815	Zodiac Bone Gladiator
9816	Zodiac Bone Gladiator Warrior
9817	Zodiac Bone Gladiator General
9818	Zodiac Kantar
9819	Zodiac Kantar Warrior
9820	Zodiac Kantar General
9821	Zodiac Uruk
9822	Zodiac Uruk Warrior
9823	Zodiac Uruk General
9824	Zodiac Tiger
9825	Zodiac Tiger Warrior
9826	Zodiac Tiger General
9827	Zodiac Scream
9828	Zodiac Scream Warrior
9829	Zodiac Scream General
9830	Zodiac Vargulf
9831	Zodiac Vargulf Warrior
9832	Zodiac Vargulf General
9833	Zodiac Angel
9834	Zodiac Angel Warrior
9835	Zodiac Angel General
9836	You General
9837	You Officer
9838	Chou General
9839	Chou Officer
9840	Xu General
9841	Xu Officer
9842	Chen General
9843	Chen Officer
9844	Wu General
9845	Wu Officer
9846	Shen General
9847	Shen Officer
9848	Zi General
9849	Zi Officer
9850	Hai General
9851	Hai Officer
9852	Mao General
9853	Mao Officer
9854	Wei General
9855	Wei Officer
9856	Si General
9857	Si Officer
9858	Yin General
9859	Yin Officer
9860	Hai Portal
9861	Xu Portal
9862	You Portal
9863	Shen Portal
9864	Wei Portal
9865	Wu Portal
9866	Si Portal
9867	Chen Portal
9868	Mao Portal
9869	Yin Portal
9870	Chou Portal
9871	Zi Portal
9875	Metin of Rat
9876	Metin of Ox
9877	Metin of Tiger
9878	Metin of Dragon
9879	Metin of Snake
9880	Metin of Horse
9881	Metin of Goat
9882	Metin of Monkey
9883	Metin of Dog
9884	You Sculpture
9885	Chou Sculpture
9886	Xu Sculpture
9887	Chen Sculpture
9888	Wu Sculpture
9889	Shen Sculpture
9890	Zi Sculpture
9891	Hai Sculpture
9892	Mao Sculpture
9893	Wei Sculpture
9894	Si Sculpture
9895	Yin Sculpture
9896	Zodyak Top
10001	Área_Yayang 4002 8995
10002	Área_Yongan 4503 9050
10003	Área_Bokjung 1118 2161
10004	Área_Joan 876 2131
10005	Área_Bakra 9064 2214
10006	Área_Pyungmoo 9372 2188
10007	Área_Yongan 4188 9560
10008	Área_Yayang 3179 8332
10009	Área_Joan 897 1127
10010	Área_Bokjung 1759 2210
10011	Área_Pyungmoo 9343 3143
10012	Área_Bakra 8348 2926
10013	Templo_Hwang 5536 1441
10014	Seungryong 3326 7468
10015	Deserto_Yongbi 3467 6329
10016	Kuahlo_Dong 600 4960
10017	Templo_Hwang 5906 1102
10018	Torre_Gumsan 2165 7270
10019	Área_Yayang 3211 9009
10020	Jungrang 1356 43
10021	Área_Bokjung 1168 2920
10022	Waryong 2219 93
10023	Área_Bakra 9098 2948
10024	Imha 2718 130
10025	Montanha_Sohan 4993 2984
10026	Lungsam 2887 57
10027	Lungsam 2866 437
10028	Bosque_Rubro 11199 708
10029	Planície_Seca 10590 7262
10030	Deserto_Yongbi 3519 6223
10031	Planície_Seca 10590 7262
10032	Jotunheim 8283 7635
10033	Gruta_Zin 10594 7525
10034	Gruta_Zin_2 10594 7525
10035	Deon-Zeon 917 5253
10036	Deon-Zeon_2 7041 4642
10037	??? 3809 8233
10038	??? 9752 1330
10039	??? 1917 2900
10040	??? 9239 1836
10041	??? 8316 2154
10042	??? 9772 1850
10043	??? 3819 2969
10044	??? 10189 1484
10045	??? 3819 2969
10046	??? 9774 1501
10047	??? 2699 6752
10048	??? 9679 1994
10049	??? 2699 6752
10050	??? 9256 2012
10051	???? 3478 6189
10052	??? 9780 1995
10053	???? 3478 6189
10054	??? 10190 2002
10055	???? 6011 6874
10056	??? 4368 2158
10057	??? 3355 7558
10058	???? 5943 1337
10059	???1 0 10496
10060	????1 1536 10496
10061	????1 4608 10496
10062	???1 6144 10496
10063	??? 3031 266
10064	???? 11133 534
10065	???? 7754 10553
10066	????? 9915 11195
10067	Cave_Macacos 7752 4477
10068	Área_Yayang 4062 8756
10069	Cave_Macacos 8520 4477
10070	Área_Bokjung 1611 2130
10071	Cave_Macacos 9288 4477
10072	Área_Bakra 8727 2100
10073	Deserto_Yongbi 3061 6202
10074	Cave_Macacos 1352 6532
10075	Deserto_Yongbi 2879 5407
10076	Cave_Macacos 1352 7300
10077	????1? 9 12078
10078	??? 2842 8106
10079	Gruta1 1459 13236
10080	????2? 2413 12755
10081	????1? 99 13618
10082	???? 5028 9998
10083	????1? 1360 14972
10084	????2? 2414 14289
10085	????1? 99 15154
10086	???? 616 1148
10087	????1? 1360 16508
10088	????2? 2414 15825
10089	????1? 99 16690
10090	???? 9609 3188
10091	????1? 1360 18044
10092	????2? 2414 17361
10093	Portão_Dragão 1731 12205
10094	Portão_Dragão 1733 13743
10095	Portão_Dragão 1728 15277
10096	Portão_Dragão 1724 16824
10097	SD2 7040 5235
10098	SD3 984 5711
10099	Cabo 11043 17885
10100	Cabo 10963 16744
10101	Nephrit 10869 16558
10102	Cabo 11664 16779
10103	Trovão 11345 16546
10104	Trovão 11921 16550
10105	Gautama 12263 16811
10106	³ì¸²aö 8168 15050
10107	DongGwang 10629 4767
10109	CumeadaRelâmpag 451 9492
10110	CumeRelâmpagos 830 9454
10111	CordilheirFogo 1430 9616
10112	MontesGelo 690 10169
10113	CumeRelâmpagos 1023 9623
10114	MontesGelo 303 10113
10115	PicoFogo 2117 9447
10116	CordilheirFogo 1720 9499
10117	IlhaVento 1973 10159
10118	PicoFogo 2337 9633
10119	CordilhNegra 2710 9616
10120	IlhaVento 1582 10111
10121	CumeNegro 3393 9454
10122	CordilhNegra 3012 9500
10123	DesertoTerra 3069 10174
10124	CumeNegro 3685 9551
10126	Saída 11622 5809
10127	DongGwang 10551 4881
10128	SeoGwang 12218 4895
10129	NamGwang 12780 4411
10130	SeoGwang 12144 5555
10501	. 345 361
10502	. 106 547
10503	. 75 368
10504	. 89 746
10505	. 520 352
10506	. 541 45
10507	. 211 109
10508	. 615 49
10509	. 284 705
10510	. 145 310
10511	. 553 285
10512	. 487 274
10513	. 626 291
10514	. 285 569
10515	. 80 303
10516	. 315 238
10517	. 416 272
10518	. 72 498
10519	. 215 495
10520	. 523 415
10521	. 72 498
10522	. 518 480
10523	. 583 379
10524	. 459 558
10601	. 345 361
10602	. 520 352
10603	. 487 274
10604	. 75 368
10605	. 211 109
10606	. 215 495
10607	. 315 238
10608	. 520 352
10609	. 284 705
10610	. 145 310
10611	. 416 272
10612	. 80 303
10613	. 72 498
10614	. 106 547
10615	. 523 415
10616	. 541 45
10617	. 72 121
10618	. 518 480
10619	. 89 746
10620	. 285 569
10621	. 615 49
10622	. 72 498
10623	. 583 379
10624	. 459 558
10625	. 609 553
10626	. 594 338
10701	. 75 368
10702	. 541 45
10703	. 615 49
10704	. 284 705
10705	. 520 352
10706	. 553 285
10707	. 145 310
10708	. 345 361
10709	. 523 415
10710	. 72 498
10711	. 626 291
10712	. 487 274
10713	. 72 498
10714	. 106 547
10715	. 518 480
10716	. 285 569
10717	. 80 303
10718	. 211 109
10719	. 416 272
10720	. 215 495
10721	. 315 238
10722	. 89 746
10723	. 583 379
10724	. 459 558
10725	. 609 553
10726	. 594 338
10801	. 70 581
10802	. 69 664
10803	. 132 660
10804	. 184 566
10805	. 285 567
10806	. 272 636
10807	. 191 667
10808	. 345 563
10809	. 400 570
10810	. 68 806
10811	. 140 811
10812	. 189 722
10813	. 274 722
10814	.233 780
10815	. 318 780
10816	. 273 833
10817	.356 717
10818	.412 712
10819	. 372 776
10820	. 354 840
10821	. 366 817
10822	. 420 841
10823	. 94 846
10824	. 63 864
10825	. 131 866
10826	. 59 920
10827	. 91 940
10828	. 135 919
10829	. 194 870
10830	. 243 862
10831	. 312 861
10832	. 373 893
10833	. 406 880
10834	. 422 935
10835	. 500 807
11000	Guarda da Cidade
11001	Beleguim Batalha
11002	Guarda da Cidade
11003	Beleguim Batalha
11004	Guarda da Cidade
11005	Beleguim Batalha
11100	Guardião
11101	Beleguim Batalha
11102	Guardião
11103	Beleguim Batalha
11104	Guardião
11105	Beleguim Batalha
11106	???
11107	???
11108	???
11109	???
11110	???
11111	???
11112	???
11113	???
11114	???
11115	???
11116	???
11117	???
11505	Rã Dourada
11506	??
11507	??
11508	??
11509	??
11510	??
12000	Fogueira
13000	Portão de Madeira
13001	Portão de Pedra
14000	Oficina
14001	Oficina
14002	Oficina
14003	Oficina
14004	Oficina
14005	Oficina
14006	Oficina
14007	Oficina
14008	Oficina
14009	Oficina
14010	Altar
14011	Altar
14012	Altar
14013	Altar
14014	Altar
14015	Altar
14016	Altar
14017	Altar
14018	Altar
14019	Altar
14020	Quartel General
14021	Quartel General
14022	Quartel General
14023	Quartel General
14024	Quartel General
14025	Quartel General
14026	Quartel General
14027	Quartel General
14028	Quartel General
14029	Quartel General
14030	Campo de Treino
14031	Campo de Treino
14032	Campo de Treino
14033	Campo de Treino
14034	Campo de Treino
14035	Campo de Treino
14036	Campo de Treino
14037	Campo de Treino
14038	Campo de Treino
14039	Campo de Treino
14040	Fornalha
14041	Fornalha
14042	Fornalha
14043	Fornalha
14044	Fornalha
14045	Fornalha
14046	Fornalha
14047	Fornalha
14048	Fornalha
14049	Fornalha
20001	Alquimista
20002	Aranyo
20003	Ah-Yu
20004	Pedinte
20005	Yonah
20006	Mirine
20007	Guarda do Armazém
20008	Octávio
20009	Idoso
20010	Vendedor Ambulante
20011	Uriel
20012	Yu-Rang
20013	Pescador
20014	Taurean
20015	Deokbae
20016	Ferreiro
20017	Yu-Hwan
20018	Baek-Go
20019	Yang-Shin
20020	Traidor Balso
20021	Ariyoung
20022	Hu-Ahn-So
20023	Sr. Soon
20024	Harang
20025	.
20026	Ji-Ryu
20027	Gillian
20028	Irmão de Mirine
20029	Pónei
20030	Cavalo
20031	Pai Natal
20032	Árvore de Natal
20033	Árvore de Natal
20034	Árvore de Natal
20035	Bandeira
20036	Bandeira
20037	Bandeira
20038	..
20039	.
20040	Agente do Terreno
20041	Pedinte Roto
20042	Vendedor Ambulante
20043	.
20044	Armeiro Iseul
20045	Ferreiro Haneul
20046	Ourives Seung
20047	Veio de Diamantes
20048	Veio de Âmbar
20049	Veio de Madeira Fóssil
20050	Veio de Cobre
20051	Veio de Prata
20052	Veio de Ouro
20053	Veio de Jade
20054	Veio de Ébano
20055	Monte de Ostras
20056	Veio de Platina
20057	Veio de Cristal
20058	Veio de Ametista
20059	Veio de Safira
20060	Alquimista de Diamantes
20061	Alquimista de Âmbar
20062	Alquimista de Madeira
20063	Alquimista de Cobre
20064	Alquimista de Prata
20065	Alquimista de Ouro
20066	Alquimista de Jade
20067	Alquimista de Ébano
20068	Alquimista de Pérolas
20069	Alquimista de Platina
20070	Alquimista de Cristal
20071	Alquimista de Ametista
20072	Alquimista de Safira
20073	Selo Ancestral
20074	Mestre de Armas
20075	Mestre de Armaduras
20076	Mestre de Acessórios
20077	Guarda do Altar
20078	Guarda do Altar
20079	Guarda do Altar
20080	Líder de Treino
20081	Selo de Passagem Roubado
20082	Mestre
20083	Jegal-Tunseok
20084	Biólogo Chaegirab
20085	Jimjunja
20086	Handu-Up
20087	Wonda-Rim
20088	Chuk-Sal
20089	Pung-Ho
20090	Heuk-Young
20091	Seon-Pyeong
20092	Hwa-Hee
20093	Koe-Pung
20094	Hong-Hae
20095	Seon-Hae
20096	??? ???
20097	Portão do Castelo
20098	Portão do Castelo
20099	Portão do Castelo
20101	Cavalo Branco
20102	Cavalo Castanho
20103	Cavalo Preto
20104	Cavalo Branco
20105	Cavalo Castanho
20106	Cavalo Preto
20107	Cavalo Branco
20108	Cavalo Castanho
20109	Cavalo Preto
20110	Javali Selvagem
20111	Lobo
20112	Tigre
20113	Leão
20114	white lion
20115	Javali de Guerra
20116	Lobo de Combate
20117	Tigre da Tempestade
20118	Leão da Batalha
20119	Cavalo Negro Nobre
20120	?????
20121	?????
20122	?????
20123	?????
20124	?????
20125	?????
20126	Pai Natal
20127	Estandarte Aniversário 1
20128	Estandarte Aniversário 2
20129	Estandarte Aniversário 3
20130	Estandarte Aniversário 4
20131	Estandarte Aniversário 5
20132	Estandarte Aniversário 6
20133	Estandarte Aniversário 7
20134	Estandarte Solar
20138	Estandarte de Ramadão
20139	Estandarte Guild (Roxo)
20140	Estandarte Guild (Az/Vd)
20141	Estandarte Guild (Vm/Ou)
20142	Lobo de Gelo
20143	Unicórnio dourado
20201	??????
20202	??????
20203	?????
20204	???????
20205	Javali preto
20206	Lobo preto
20207	Tigre preto
20208	Leão preto
20209	Porco selvagem
20210	Lobo
20211	Tigre
20212	Leon
20213	?????????
20214	?????? ?????????
20215	Trovão
20216	????????
20217	?????? ????????
20218	?????? ????????
20219	Pónei preto
20220	Relâmpago
20221	Urso polar
20222	Àü°©ÆÒ´õ
20223	Àü°©¼®·æÀÚ
20224	³­ÆøÇÑ Àü°©¼®·æÀÚ
20225	¿ë¸iÇÑ Àü°©¼®·æÀÚ
20226	Unicórnio vermelho
20227	Unicornio gelado
20228	Unicornio vermelho
20229	³­ÆøÇÑ Àü°©¸ia¶
20230	¿ë¸iÇÑ Àü°©¸ia¶
20231	Pantera Negra
20232	Leopardo
20233	Muffin (marron)
20234	Nugget (marron)
20235	Muffin (azul)
20236	Nugget (azul)
20237	Muffin (verde)
20238	Nugget (verde)
20239	Relâmpago
20240	Trovão
20241	Nugget (Navy Blue)
20242	Muffin (Pink)
20243	NoNAme
20244	Dragão do nirvana
20245	Dragão samsara
20253	Appaloosa
20300	Professor - Luta Corpo
20301	Professor - Luta Mental
20302	Professor - Arte Furtiva
20303	Professor - Arte do Arco
20304	Professor - Luta d'Armas
20305	Professor - Magia Negra
20306	Professor - Força Dragão
20307	Professor - Energia
20320	Professor - Luta Corpo
20321	Professor - Luta Mental
20322	Professor - Arte Furtiva
20323	Professor - Arte do Arco
20324	Professor - Luta d'Armas
20325	Professor - Magia Negra
20326	Professor - Força Dragão
20327	Professor - Energia
20340	Professor - Luta Corpo
20341	Professor - Luta Mental
20342	Professor - Arte Furtiva
20343	Professor - Arte do Arco
20344	Professor - Luta d'Armas
20345	Professor - Magia Negra
20346	Professor - Força Dragão
20347	Professor - Energia
20348	Guarda da Torre
20349	Rapaz do Estábulo
20350	Guarda da Caverna
20351	Guarda da Arena
20352	Memorial de Hasun
20353	Memorial de Seul Rong
20354	Guarda da Cidade
20355	Capitão
20356	Colecionador de Ginseng
20357	Memorial Weol
20358	Flores sem nome
20359	Caixa velha com papéis
20360	Memorial Wha
20361	Memorial Su
20362	Memorial Mok
20363	Memorial Gum
20364	Nakajima
20365	Memorial To
20366	Sa-Soe
20367	Guarda das Catacumbas
20368	Vendedor Ambulante
20369	Lee Chung
20370	Soldado Envenenado
20371	Velha Lápide
20372	Tabuleta de Pedra Gasta
20373	Guarda-Costas
20374	Guarda
20375	Barricada de Madeira
20376	Kim Rim
20377	Yak-Hwan
20378	Almirante Angmur
20379	Soldado Ferido
20380	Yon-I-Walker
20381	Confucius
20382	Flor-Rocha
20383	Jae-Seon Kim
20384	Árvore de Natal
20385	Desfiladeiro de Am-heh
20386	Estela de Isfet
20387	Fechadura do Destino
20388	Portão do Dragão
20389	Mexican Bull
20390	Lápide de Taramor
20391	Erva do Sol
20392	Soldado Morto
20393	Soldado Ferido
20394	Guarda da Terra do Fogo
20395	Guardião da Terra Gelada
20396	Àû¼ö»o´Ü ÆÇ¸Å¿ø
20397	Leão de Gelo
20398	Cubo Ártico
20399	Pilar do Dragão do Norte
20400	Myonghorang o Sábio
20401	Guarda da Colónia
20402	Guarda do Portal
20403	Amarok
20404	Nagual
20405	Waheela
20406	Siehe Kommentar
20407	Fenrir
20408	Guardião do Templo
20409	Guardião da Floresta
20410	Sentinela da Floresta
20411	Batedor da Floresta
20412	Guardião-Mor da Floresta
20413	Kawuco
20414	NoNAme
20415	Portal
20416	Sam Abóbora
20417	Mesa de Okey
20419	Dolnarr Guarda Dragão
20420	Cofre do Dragão Dourado
20421	Jaharr Guarda Dragão
20422	Ovo de Dragão
20423	Alquimista Cristal Alma
20424	Alquimista de Rubi
20425	Alquimista de Granada
20426	Alquimista de Esmeralda
20427	Alquimista de Lazuli
20428	Alquimista de Turmalina
20429	Supervisor de Combate
20430	Cherie
20431	Mercador de Aniversário
20433	Estátua de Guerreiro
20440	Dragon Door
20441	Dragon Watcher
20442	Dragon Treasure
20443	Guardian Jaharr
20444	Red Dragon Egg
20480	Administrador comercial
20481	Administrador comercial
20500	Ovo de Dragão
20501	Cofre de Gaya
20503	Mercador de Gaya
20504	Mercado de Gaya
20800	Ferido
20802	Vigilância Yohara
20803	Guarda Yohara
20804	Guarda serpentina
20807	Estátua de cobra
20809	Confucius
20810	Chaegirab
20811	Kim Rim
20812	Almirante Angmur
20822	Trapaceiro
20823	Maestro Chi
20826	Huahn-So
20828	Talabartero
20829	Serpent Temple Smith
20830	Comandante Destacado
20831	Comandante de Yohara
20832	Almirante Angmur
20833	Flores Corrompidas
20834	Santuário
20835	Inscritora
20836	Albardeiro
20837	Saída
20838	Fase 2
20839	Fase 3
20842	Ferreiro preso
20844	Estátua de cobra
20840	Planície de Dong Gwang
20841	Caçador de Prémios
20850	Altar Misterioso
30000	????
30001	Shop
30002	Shop
30003	Shop
30004	Shop
30005	Shop
30006	Shop
30007	Shop
30008	Shop
30009	Shop
30010	Shop
30011	Shop
30012	Shop
30013	Shop
30014	Shop
30015	Shop
30101	Estátua de Kud
30102	Obelisco de Basalto
30103	Tartaruga de Rocha
30104	Estaca com Runas
30111	1. Portão da Perdição
30112	2. Portão da Perdição
30113	3. Portão da Perdição
30114	4. Portão da Perdição
30115	5. Portão da Perdição
30116	6. Portão da Perdição
30117	7. Portão da Perdição
30118	8. Portão da Perdição
30119	9. Portão da Perdição
30120	Saco de Ervas
30121	Fantasma de um Sura
30122	Fantasma de um Guerreiro
30123	Santuário Negro
30124	Esqueleto de Sura
30125	Esqueleto de Sura 2
30126	Esqueleto de Sura 3
30127	Esqueleto de Sura 4
30128	Esqueleto de Sura 5
30129	Coelho da Páscoa
30130	Lápide
30131	Sr. B
30132	Sr. B
30301	Veio de Azurite
30302	Veio de Rubi
30303	Veio de Granada
30304	Veio de Esmeralda
30305	Veio de Lápis Lazuli
30306	Veio de Turmalina
30307	Verão
32002	Manny
32003	Manu
32004	Camelo de guerra marrom
32005	camelo de guerra preto
32006	Lagarto da caverna de lava
32007	lagarto da caverna congelada
32008	Appaloosa
32009	Coelho branco
32010	Coelho da lua
32011	Bernie
32012	Barry, el Azul
32013	Cerbero (oro)
32014	Cerbero (plata)
32015	Corcel espectral
32016	Corcel noturno
32017	Asa noturna
32018	Asa de sombra
32019	Sombra da Lua
32020	Estrela de prata
32021	Touro de guerra de ouro
32022	Touro de guerra de prata
32023	Esfinge branca
32024	Esfinge de petra
32025	Dragão de magma
32026	Cuervo gelado
32027	Cuervo noturno
32028	Lhama de inverno branco
32029	Lhama de inverno marrom
32030	Coelho Veloz (Rosa)
32031	Coelho Veloz (Azul)
32032	Alastor
32033	Kitsune Vermelho vivo
32034	Kitsune Azul pálido
32035	Lobo alpino vermelho
32036	Lobo alpino azul
33001	?????? ???
33002	Historiador
33003	Cidadão em Jejum
33004	Cidadão em Jejum
33005	Cidadão em Jejum
33006	Cidadão em Jejum
33007	Cidadão em Jejum
33008	Jack Cabeça de Abóbora
34001	Fénix de Fogo
34002	Cria de Rena
34003	?????????
34004	ÆÄÈ²
34005	Porky
34006	Rufus
34007	Khan
34008	Leonidas
34009	ÆÄÈ²
34010	Bambi
34011	¾Æ±â ¹é°õ
34012	¾Æ±â ÆÒ´õ
34013	ºoÀºµµÀû´Ü¾Ö±âÀå¼ö
34014	ºoÀºµµÀû´ÜÈ²±Ý¾Ö±âÀå¼ö
34015	ÇÒ·ÎÀ©»À°­¾Æaö
34016	³ì¿°ºÒ»ça¶
34017	¾Æ±â Àü°©¹é¿ø
34018	¾Æ±â Àü°©¹é¶û
34019	¾Æ±â Àü°©¹éÈ£
34020	Leonidas da Neve
34021	Sheldon
34022	Cooper
34023	¾Æ±â Àü°©Èæ¹ü
34024	¾Æ±â Àü°©Ç¥¹ü
34026	Cabeça de Abóbora
34027	Pequena Vassoura
34028	Floco de Neve
34029	Sino de Neve
34030	Deus do Amor
34031	Coração Feroz
34032	Lua Crescente Vermelha
34033	Lua Crescente Azul
34034	Ovelha Branca
34035	Carneiro Azul
34036	Dragonette
34037	Dragonette (Herói)
34038	Fénix da Redenção
34039	Huashin Bebé
34041	Mini Macaco
34042	Mini Macaco (Herói)
34045	Mini Aranha
34046	Mini Aranha (Herói)
34047	Prole de Exedyar
34048	Prole Rara de Exedyar
34049	Mini Razador
34050	Mini Razador (Herói)
34053	Mini Nemere
34054	Mini Nemere (Herói)
34055	Bruce
34056	Wayne
34057	Robin
34058	Valentino
34059	Valentinia
34060	Valentino
34061	Valentinia
34062	Lanterna da Lua(Laranja)
34063	Lanterna da Lua (Azul)
34064	Mini Meley
34065	Mini Meley
34066	Bonsai
34067	Sra. Jiangshi+
34068	Sr. Jiangshi+
34069	Jiangshi Jr.
34070	°iºi¸°1
34071	°iºi¸°2
34072	°iºi¸°(¹«¼o¼º)
34073	Mini Azrael
34074	Mini Azrael (Herói)
34075	Mini Executor Grd
34076	Mini Executor Grd(Herói)
34077	Mini Alastor Zangado
34078	Mini Alastor Despertado
34080	Baashido Bebé
34081	Baashido Bebé (Herói)
34082	Nessie
34083	Nessie (Herói)
34084	Donnie
34085	Frank
34092	Sir Oswald
34093	Sir Cobblepot
34094	Nico Nuez
34095	Nestor Nuez
34096	Hidra azul
34097	Hidra violeta
34098	Pavo Azul Real
34099	Pavo Rosa Real
34100	elemental_pet_pawn_5
34101	elemental_pet_pawn_1
34102	elemental_pet_pawn_4
34103	elemental_pet_pawn_2
34104	elemental_pet_pawn_6
34105	elemental_pet_pawn_3
34106	Cara Jiangshi
34107	Menina Jiangshi
34108	Fantasma Hui
34109	Fantasma Buh
34110	Astrabel
34111	Caótico
34112	Gato persa escuro
34113	Gato persa claro
34114	Carnul malvado
34115	Ovlanca malvado
34116	Dragão de fogo
34117	Dragão de terra
34118	Camelo marrom
34119	Camelo cinza
34120	Mini Meley vermelho
34121	Mini Meley rosa
34122	Minidall
34123	Cachorro branco
34124	Cachorro preto
34125	Grify
34126	Nogaj
34150	Ameaça Gelada
34151	Ameaça Venenosa
34153	Queda de Neve
34154	Bola de Neve
60000	Gestor da Guild
60001	Gestor da Guild
60002	Gestor da Guild
60003	Theowahdan
61000	Warrior M
61001	Warrior F
61002	Sura M
61003	Sura F
61004	Ninja M
61005	Ninja F
61006	Shaman M
61007	Shaman F
20470	Estátua da Ilusão
20471	Estátua do Despertar
20472	Estátua Fenda Temporal
20473	Estátua do Armeiro
20474	Estátua do Ferreiro
20475	Ferreiro Conj. Sagrado
20476	Ferreiro Conj. Glorioso
20477	Ferreiro Conj. Cavalh.
20478	Ferreiro Conj. Real
20479	Ferreiro Conj. Majestoso
20813	Eremita Vento do Norte
20814	Batedor Perdido
20815	Guarda Fantasmagórico
20848	Ossos Antigos
4030	Ovo do Dragão Branco
6770	Raposa Congelada
6771	Batedor Congelado
6772	Guerreiro Congelado
6773	Caçador Congelado
6774	General Congelado
6775	Chefe Congelado
6776	Chefe Guerra Congelado
6777	Veado de Gelo Louco
6778	Leopardo das Neves Louco
6779	Yeti Vento do Norte
6780	Fantasma Vento do Norte
6781	Golem Vento do Norte
6782	Pé-Grande
6783	Chefe Guerra Vento Norte
